Date,Close,Volume,SMA_21,MSTD_21,Day_of_week,Weekend,Invalid_Days,diff_close_mean,diff_close_mean_z_score,meta
2018-01-19,9.777776718139648,44982.0,9.084655670892625,0.7212331756700145,4,0,0,0.6931210472470237,0.9610221362919488,0
2018-01-20,9.767194747924805,42966.0,9.084655670892625,0.7212331756700145,5,1,1,0.68253907703218,0.946350084905775,0
2018-01-21,9.756612777709961,40950.0,9.084655670892625,0.7212331756700145,6,1,1,0.6719571068173362,0.9316780335196012,0
2018-01-22,9.746030807495117,38934.0,9.15192699432373,0.7134929278690785,0,0,0,0.5941038131713867,0.8326695191580106,0
2018-01-23,9.484126091003418,42714.0,9.20748251960391,0.6903133199412511,1,0,0,0.27664357139950724,0.4007507365250476,0
2018-01-24,9.682538986206055,47376.0,9.272486277988978,0.6661626303370802,2,0,0,0.4100527082170764,0.615544447471616,0
2018-01-25,9.682538986206055,0.0,9.334844543820335,0.6384703889528637,3,0,0,0.3476944423857198,0.5445741077451738,0
2018-01-26,9.833333015441895,82656.0,9.409296535310292,0.5979440731855983,4,0,0,0.424036480131603,0.7091574265006296,0
2018-01-27,9.841269493103027,92568.0,9.409296535310292,0.5979440731855983,5,1,1,0.4319729577927358,0.7224303696018975,0
2018-01-28,9.84920597076416,102480.0,9.409296535310292,0.5979440731855983,6,1,1,0.4399094354538686,0.7357033127031654,0
2018-01-29,9.857142448425293,112392.0,9.486771992274694,0.5401337263081057,0,0,0,0.3703704561505994,0.6857014070980838,0
2018-01-30,9.841268539428711,279972.0,9.563491548810687,0.46140404491579,1,0,0,0.2777769906180243,0.602025477840622,0
2018-01-31,9.80952262878418,90342.0,9.61942500159854,0.4117317496678218,2,0,0,0.19009762718564005,0.4617026190936395,0
2018-02-01,9.880951881408691,62244.0,9.67838191986084,0.34872459427328734,3,0,0,0.20256996154785156,0.5808880843921843,0
2018-02-02,9.7380952835083,67788.0,9.71277345929827,0.3140052605485333,4,0,0,0.02532182421002993,0.08064140124848684,0
2018-02-03,9.611111005147299,71652.0,9.71277345929827,0.3140052605485333,5,1,1,-0.10166245415097208,-0.3237603534838198,0
2018-02-04,9.484126726786295,75516.0,9.71277345929827,0.3140052605485333,6,1,1,-0.22864673251197587,-0.7281621082161321,0
2018-02-05,9.357142448425293,79380.0,9.735071273077102,0.2654460197548164,0,0,0,-0.3779288246518089,-1.4237502035287215,-1
2018-02-06,9.674603462219238,48888.0,9.752833956763858,0.24681509764471013,1,0,0,-0.07823049454461994,-0.3169599238099794,0
2018-02-07,9.603174209594727,63378.0,9.766439392453147,0.22883555155009022,2,0,0,-0.16326518285842084,-0.7134607439818347,0
2018-02-08,9.603174209594727,134442.0,9.784202076139904,0.1974520259437935,3,0,0,-0.18102786654517722,-0.916819494152511,0
2018-02-09,9.563491821289062,350154.0,9.772864205496651,0.20315724634330717,4,0,0,-0.20937238420758852,-1.0305927451575054,-1
2018-02-10,9.631745719909668,295243.2,9.772864205496651,0.20315724634330717,5,1,1,-0.1411184855869827,-0.694626886941125,0
2018-02-11,9.699999618530274,240332.4,9.772864205496651,0.20315724634330717,6,1,1,-0.07286458696637688,-0.3586610287247444,0
2018-02-12,9.768253517150878,185421.59999999998,9.772864205496651,0.20315724634330717,0,0,1,-0.004610688345772829,-0.02269517050837268,0
2018-02-13,9.836507415771484,130510.79999999999,9.772864205496651,0.20315724634330717,1,0,1,0.063643210274833,0.3132706877080078,0
2018-02-14,9.90476131439209,75600.0,9.762282189868746,0.18909019624272758,2,0,0,0.14247912452334432,0.7534982106658218,0
2018-02-15,10.09523773193359,300888.0,9.756235304332915,0.1751640155882884,3,0,0,0.33900242760067556,1.9353428640131125,1
2018-02-16,10.38095188140869,125118.0,9.781178610665458,0.22143527925082976,4,0,0,0.5997732707432313,2.7085714289629563,2
2018-02-17,10.505290667215982,114954.0,9.781178610665458,0.22143527925082976,5,1,1,0.7241120565505241,3.27008441925051,3
2018-02-18,10.629629453023277,104790.0,9.781178610665458,0.22143527925082976,6,1,1,0.8484508423578188,3.8315974095380714,3
2018-02-19,10.75396823883057,94626.0,9.815192222595215,0.30297455947839086,0,0,0,0.9387760162353551,3.0985308398552576,3
2018-02-20,10.45238018035889,72828.0,9.843914804004488,0.33342154339049107,1,0,0,0.6084653763544026,1.8249132019696468,1
2018-02-21,10.6904764175415,54054.0,9.887376694452195,0.3805274744813668,2,0,0,0.8030997230893053,2.1104907712219094,2
2018-02-22,10.51587295532227,55314.0,9.924035844348726,0.40266799650440366,3,0,0,0.5918371109735432,1.4697892956761731,1
2018-02-23,10.90476131439209,67032.0,9.991685140700568,0.4424379725704988,4,0,0,0.9130761736915218,2.0637382645677653,2
2018-02-24,10.92857074737549,60396.0,9.991685140700568,0.4424379725704988,5,1,1,0.936885606674922,2.117552436179372,2
2018-02-25,10.95238018035889,53760.0,9.991685140700568,0.4424379725704988,6,1,1,0.9606950396583223,2.1713666077909792,2
2018-02-26,10.97618961334229,47124.0,10.05328755151658,0.4852325682532734,0,0,0,0.9229020618257113,1.901978808116587,1
2018-02-27,10.77777671813965,24570.0,10.105441729227701,0.5019622364501368,1,0,0,0.672334988911949,1.3394134858962372,1
2018-02-28,10.74603080749512,89838.0,10.148903528849283,0.5165251912038972,2,0,0,0.5971272786458375,1.1560467694790957,1
2018-03-01,11.10317420959473,91224.0,10.208238374619256,0.5517037413626577,3,0,0,0.8949358349754739,1.622131169103665,1
2018-03-02,10.86507892608643,125622.0,10.256991250174387,0.5627787893306819,4,0,0,0.6080876759120422,1.0805092292750522,1
2018-03-03,10.880951881408693,114072.0,10.256991250174387,0.5627787893306819,5,1,1,0.623960631234306,1.1087138375921883,1
2018-03-04,10.896824836730957,102522.0,10.256991250174387,0.5627787893306819,6,1,1,0.6398335865565699,1.1369184459093242,1
2018-03-05,10.91269779205322,90972.0,10.309523400806246,0.5703582230709816,0,0,0,0.6031743912469754,1.0575360656664186,1
2018-03-06,10.61904716491699,96894.0,10.344670795259022,0.5653476514380799,1,0,0,0.2743763696579684,0.48532326783357954,0
2018-03-07,10.91269779205322,137970.0,10.400604248046875,0.5604186195785326,2,0,0,0.5120935440063459,0.9137696823697079,0
2018-03-08,10.61111068725586,64890.0,10.46031702132452,0.50803558418394,3,0,0,0.1507936659313387,0.29681713373199886,0
2018-03-09,10.56349182128906,76356.0,10.502645038423085,0.47527241960094263,4,0,0,0.06084678286597622,0.12802506595494342,0
2018-03-10,10.597883224487305,72114.0,10.502645038423085,0.47527241960094263,5,1,1,0.09523818606422019,0.20038651968104082,0
2018-03-11,10.632274627685547,67872.0,10.502645038423085,0.47527241960094263,6,1,1,0.12962958926246237,0.2727479734071345,0
2018-03-12,10.66666603088379,63630.0,10.553287506103516,0.42904980599769516,0,0,0,0.11337852478027521,0.2642549261073067,0
2018-03-13,10.67460346221924,37674.0,10.604307946704683,0.37006838645017387,1,0,0,0.07029551551455704,0.1899527711319963,0
2018-03-14,10.40476131439209,50148.0,10.644368398757209,0.28825606917695984,2,0,0,-0.2396070843651188,-0.8312299721884588,0
2018-03-15,10.12698364257812,28350.0,10.654950414385114,0.2626925974290784,3,0,0,-0.5279667718069945,-2.009827368468328,-2
2018-03-16,10.27777671813965,410886.0,10.663642747061592,0.24571762610042416,4,0,0,-0.3858660289219422,-1.5703636529690375,-1
2018-03-17,10.18782965342204,312018.0,10.663642747061592,0.24571762610042416,5,1,1,-0.4758130936395517,-1.9364223120285564,-1
2018-03-18,10.09788258870443,213150.0,10.663642747061592,0.24571762610042416,6,1,1,-0.565760158357163,-2.3024809710880825,-2
2018-03-19,10.00793552398682,114282.0,10.645880063374838,0.2784739755193076,0,0,0,-0.6379445393880179,-2.2908587353570744,-2
2018-03-20,10.5238094329834,46746.0,10.634920120239258,0.2785364211855563,1,0,0,-0.1111106872558576,-0.398909007241956,0
2018-03-21,10.53174591064453,29862.0,10.63869944072905,0.27646653485371964,2,0,0,-0.10695353008452102,-0.386858865725325,0
2018-03-22,10.22222232818604,95508.0,10.61640162695022,0.2906033538467165,3,0,0,-0.394179298764179,-1.3564168945279804,-1
2018-03-23,10.23015785217285,48384.0,10.602796145847867,0.3020096963375229,4,0,0,-0.372638293675017,-1.2338620189815372,-1
2018-03-24,10.272486050923662,74634.0,10.602796145847867,0.3020096963375229,5,1,1,-0.3303100949242044,-1.0937069204395784,-1
2018-03-25,10.314814249674477,100884.0,10.602796145847867,0.3020096963375229,6,1,1,-0.28798189617339,-0.9535518218976136,0
2018-03-26,10.35714244842529,127134.0,10.576719056992303,0.29825153845825697,0,0,0,-0.21957660856701366,-0.736212827944039,0
2018-03-27,10.13492012023926,44352.0,10.53665860493978,0.2984114226021063,1,0,0,-0.40173848470051965,-1.3462570607968545,-1
2018-03-28,10.01587295532227,62874.0,10.500377473377048,0.3135621597439547,2,0,0,-0.4845045180547789,-1.545162587381113,-1
2018-03-29,10.43650722503662,64638.0,10.485638255164739,0.30867428406833003,3,0,0,-0.04913103012811959,-0.1591678758611574,0
2018-03-30,10.414681911468504,62023.5,10.485638255164739,0.30867428406833003,4,0,1,-0.07095634369623482,-0.22987449022649226,0
2018-03-31,10.39285659790039,59409.0,10.485638255164739,0.30867428406833003,5,1,1,-0.09278165726434828,-0.30058110459182136,0
2018-04-01,10.371031284332275,56794.5,10.485638255164739,0.30867428406833003,6,1,1,-0.11460697083246352,-0.3712877189571562,0
2018-04-02,10.34920597076416,54180.0,10.449735005696615,0.27529888088632026,0,0,0,-0.10052903493245502,-0.3651632531480093,0
2018-04-03,10.44444370269775,63378.0,10.429704756963819,0.25834874432418264,1,0,0,0.01473894573393153,0.05705058010824594,0
2018-04-04,10.31746006011963,22302.0,10.40136010306222,0.2342355936233465,2,0,0,-0.08390004294258979,-0.35818656611813665,0
2018-04-05,10.84920597076416,67158.0,10.4123200461978,0.24979811881758773,3,0,0,0.43688592456635966,1.748956023505488,1
2018-04-06,10.76190376281738,69552.0,10.405139378138951,0.2365089943115413,4,0,0,0.35676438467842786,1.5084601146647314,1
2018-04-07,10.753967603047686,60564.0,10.405139378138951,0.2365089943115413,5,1,1,0.34882822490873444,1.4749046898793232,1
2018-04-08,10.746031443277994,51576.0,10.405139378138951,0.2365089943115413,6,1,1,0.3408920651390428,1.4413492650939228,1
2018-04-09,10.7380952835083,42588.0,10.411186263674782,0.24355673684254356,0,0,0,0.3269090198335185,1.342229429050288,1
2018-04-10,10.85714244842529,78372.0,10.425169626871744,0.26057353987814125,1,0,0,0.4319728215535452,1.6577770012855482,1
2018-04-11,10.72222232818604,52290.0,10.427815164838519,0.26341452234131524,2,0,0,0.2944071633475218,1.1176572982033555,1
2018-04-12,11.03174591064453,72954.0,10.444821948096866,0.29030141658275105,3,0,0,0.5869239625476634,2.0217743663002743,2
2018-04-13,10.96031665802002,79254.0,10.4712769644601,0.3110410716672768,4,0,0,0.48903969355991883,1.5722672601997998,1
2018-04-14,10.95767116546631,89544.0,10.4712769644601,0.3110410716672768,5,1,1,0.48639420100620967,1.563761976510001,1
2018-04-15,10.9550256729126,99834.0,10.4712769644601,0.3110410716672768,6,1,1,0.48374870845249873,1.5552566928201967,1
2018-04-16,10.95238018035889,110124.0,10.510581561497279,0.3174438139120655,0,0,0,0.4417986188616112,1.3917380005521007,1
2018-04-17,11.26190376281738,196560.0,10.557444754100981,0.3521064554708661,1,0,0,0.7044590087163982,2.0006989300276725,2
2018-04-18,11.60317420959473,51660.0,10.63340850103469,0.39686197298174136,2,0,0,0.9697657085600397,2.443584355724241,2
2018-04-19,11.46031665802002,31248.0,10.678004083179292,0.4347407026876568,3,0,0,0.7823125748407271,1.799492364078885,1
2018-04-20,11.60317420959473,40572.0,10.729024478367398,0.4774868158398327,4,0,0,0.8741497312273321,1.8307306133465164,1
2018-04-21,11.54497305552165,31668.0,10.729024478367398,0.4774868158398327,5,1,1,0.8159485771542521,1.7088400141878521,1
2018-04-22,11.48677190144857,22764.0,10.729024478367398,0.4774868158398327,6,1,1,0.757747423081172,1.5869494150291878,1
2018-04-23,11.42857074737549,13860.0,10.786469641185942,0.48595734729066503,0,0,0,0.6421011061895481,1.3213116537272744,1
2018-04-24,11.2857141494751,86814.0,10.836734226771764,0.4800935346539795,1,0,0,0.44897992270333553,0.9351926037223794,0
2018-04-25,11.29364967346191,32256.0,10.881329808916366,0.47680160481139006,2,0,0,0.4123198645455446,0.8647619059685155,0
2018-04-26,11.58730125427246,21042.0,10.950490815298897,0.46838101607775373,3,0,0,0.636810438973562,1.3595991663074751,1
2018-04-27,11.27777671813965,19656.0,11.010581470671154,0.421033990214985,4,0,0,0.26719524746849643,0.6346168092796103,0
2018-04-28,11.240739822387697,21126.0,11.010581470671154,0.421033990214985,5,1,1,0.2301583517165433,0.5466502873058341,0
2018-04-29,11.203702926635744,22596.0,11.010581470671154,0.421033990214985,6,1,1,0.19312145596459018,0.458683765332058,0
2018-04-30,11.16666603088379,24066.0,11.045350937616258,0.4009243280407354,0,0,0,0.12131509326753331,0.30258850556758243,0
2018-05-01,11.019840717315676,23499.0,11.045350937616258,0.4009243280407354,1,0,1,-0.02551022030058192,-0.06362851669602346,0
2018-05-02,10.87301540374756,22932.0,11.0702942439488,0.37059563667910167,2,0,0,-0.1972788402012391,-0.532329095855121,0
2018-05-03,11.03968238830566,63882.0,11.098638943263463,0.341994067395137,3,0,0,-0.05895655495780261,-0.17239057802042138,0
2018-05-04,11.25396823883057,36918.0,11.143234570821127,0.2925167871523213,4,0,0,0.11073366800944306,0.3785549167534822,0
2018-05-05,11.20105806986491,32214.0,11.143234570821127,0.2925167871523213,5,1,1,0.057823499043783144,0.19767583121194648,0
2018-05-06,11.14814790089925,27510.0,11.143234570821127,0.2925167871523213,6,1,1,0.004913330078123224,0.016796745670410777,0
2018-05-07,11.09523773193359,22806.0,11.154950368972052,0.2849815639438334,0,0,0,-0.05971263703846219,-0.20953157885760942,0
2018-05-08,11.07936477661133,18396.0,11.170067560105098,0.27117506007166614,1,0,0,-0.09070278349376792,-0.3344805509392973,0
2018-05-09,11.81746006011963,140364.0,11.221465882800876,0.2870329011045121,2,0,0,0.5959941773187545,2.0763967302192508,2
2018-05-10,11.95238018035889,128142.0,11.273620060511998,0.31560581811507027,3,0,0,0.678760119846892,2.1506578170856634,2
2018-05-11,11.95238018035889,67410.0,11.332199005853564,0.322238664661611,4,0,0,0.6201811745053263,1.9246019876497142,1
2018-05-12,11.857142130533857,82446.0,11.332199005853564,0.322238664661611,5,1,1,0.5249431246802931,1.6290507075913625,1
2018-05-13,11.761904080708824,97482.0,11.332199005853564,0.322238664661611,6,1,1,0.42970507485526,1.3334994275330105,1
2018-05-14,11.66666603088379,112518.0,11.362433297293528,0.32242479033980725,0,0,0,0.30423273359026304,0.9435773634825927,0
2018-05-15,11.7857141494751,119448.0,11.40173793974377,0.3212617191228409,1,0,0,0.38397620973132973,1.1952130829023817,1
2018-05-16,12.01587295532227,67032.0,11.452380452837263,0.33057248207726303,2,0,0,0.5634925024850066,1.7045959147721932,1
2018-05-17,11.71428489685059,151704.0,11.47392241160075,0.33227478919959313,3,0,0,0.2403624852498396,0.7233846595128136,0
2018-05-18,11.66666603088379,17514.0,11.476945831662132,0.3337950586659504,4,0,0,0.18972019922165906,0.5683733006111512,0
2018-05-19,11.571427981058758,29022.0,11.476945831662132,0.3337950586659504,5,1,1,0.09448214939662591,0.2830543680731359,0
2018-05-20,11.476189931233723,40530.0,11.476945831662132,0.3337950586659504,6,1,1,-0.0007559004284090065,-0.0022645644648846748,0
2018-05-21,11.38095188140869,52038.0,11.473166556585403,0.3344414142673673,0,0,0,-0.092214675176713,-0.2757274405704806,0
2018-05-22,11.1904764175415,41958.0,11.453514280773344,0.33852049166766723,1,0,0,-0.26303786323184397,-0.777021981552815,0
2018-05-23,10.91269779205322,69426.0,11.428948901948475,0.35854638093408703,2,0,0,-0.5162511098952542,-1.4398447100492662,-1
2018-05-24,10.76190376281738,44352.0,11.40400555020287,0.3861656109895459,3,0,0,-0.6421017873854904,-1.6627627347243852,-1
2018-05-25,10.31746006011963,45486.0,11.357520330519904,0.45307294534540415,4,0,0,-1.0400602704002733,-2.2955691375643146,-2
2018-05-26,10.108465512593588,42378.0,11.357520330519904,0.45307294534540415,5,1,1,-1.2490548179263161,-2.7568514755920552,-2
2018-05-27,9.899470965067547,39270.0,11.357520330519904,0.45307294534540415,6,1,1,-1.4580493654523572,-3.2181338136197923,-3
2018-05-28,9.690476417541504,36162.0,11.26719533829462,0.5770791679798655,0,0,0,-1.576718920753116,-2.7322402336452534,-2
2018-05-29,9.444443702697754,365148.0,11.17989376613072,0.7008090334481432,1,0,0,-1.7354500634329657,-2.476352302272915,-2
2018-05-30,9.087301254272461,214956.0,11.080876395815896,0.8365267850717866,2,0,0,-1.9935751415434346,-2.383157571424752,-2
2018-05-31,9.281745433807373,263466.0,11.080876395815896,0.8365267850717866,3,0,1,-1.7991309620085225,-2.1507153077640306,-2
2018-06-01,9.476189613342285,311976.0,11.014360881987072,0.9064889446511367,4,0,0,-1.5381712686447866,-1.696845039005692,-1
2018-06-02,9.49206288655599,272160.0,11.014360881987072,0.9064889446511367,5,1,1,-1.5222979954310816,-1.679334319975562,-1
2018-06-03,9.507936159769693,232344.0,11.014360881987072,0.9064889446511367,6,1,1,-1.5064247222173783,-1.6618236009454341,-1
2018-06-04,9.523809432983398,192528.0,10.942176455543155,0.962967397140155,0,0,0,-1.4183670225597567,-1.4729128179957691,-1
2018-06-05,9.293649673461914,251496.0,10.848827952430362,1.0242938492080798,1,0,0,-1.555178278968448,-1.5182930954538243,-1
2018-06-06,9.166666030883789,357714.0,10.756991204761324,1.085711632725415,2,0,0,-1.5903251738775346,-1.4647767657102557,-1
2018-06-07,8.80952262878418,310716.0,10.648903483436222,1.1622986289626849,3,0,0,-1.8393808546520418,-1.5825372316696542,-1
2018-06-08,8.515872955322266,199332.0,10.491685049874443,1.2182771947681508,4,0,0,-1.975812094552177,-1.6218083232922964,-1
2018-06-09,8.492063204447428,181692.0,10.491685049874443,1.2182771947681508,5,1,1,-1.999621845427015,-1.6413521110091542,-1
2018-06-10,8.468253453572592,164052.0,10.491685049874443,1.2182771947681508,6,1,1,-2.023431596301851,-1.6608958987260107,-1
2018-06-11,8.444443702697754,146412.0,10.324640455700102,1.2481100013602966,0,0,0,-1.8801967530023482,-1.506435130680108,-1
2018-06-12,8.396824836730957,110880.0,10.155328296479725,1.2573883490585602,1,0,0,-1.758503459748768,-1.3985364673256324,-1
2018-06-13,8.531745910644531,167580.0,10.006046385992141,1.2550776939765507,2,0,0,-1.4743004753476097,-1.1746686937574997,-1
2018-06-14,8.49206256866455,300888.0,9.849205834524971,1.2270442510118482,3,0,0,-1.3571432658604206,-1.1060263431749016,-1
2018-06-15,8.61111068725586,1555722.0,9.687074297950382,1.1488943755189016,4,0,0,-1.0759636106945223,-0.9365209140383859,0
2018-06-16,8.656084060668945,1097418.0,9.687074297950382,1.1488943755189016,5,1,1,-1.0309902372814364,-0.8973759983947929,0
2018-06-17,8.701057434082031,639114.0,9.687074297950382,1.1488943755189016,6,1,1,-0.9860168638683504,-0.8582310827511997,0
2018-06-18,8.746030807495117,180810.0,9.54572886512393,1.0666676286832661,0,0,0,-0.7996980576288131,-0.7497162528649997,0
2018-06-19,8.690476417541504,42588.0,9.40400555020287,0.963506186585578,1,0,0,-0.7135291326613658,-0.7405548014070698,0
2018-06-20,9.166666030883789,50148.0,9.29856336684454,0.8509235438063019,2,0,0,-0.13189733596075115,-0.15500492014917772,0
2018-06-21,8.722222328186035,123606.0,9.181027457827614,0.7397345152635866,3,0,0,-0.45880512964157916,-0.6202294474228974,0
2018-06-22,8.785714149475098,474516.0,9.07974252246675,0.6279451459330146,4,0,0,-0.29402837299165263,-0.46823894554480366,0
2018-06-23,8.727512995402018,335706.0,9.07974252246675,0.6279451459330146,5,1,1,-0.35222952706473265,-0.560924038263537,0
2018-06-24,8.66931184132894,196896.0,9.07974252246675,0.6279451459330146,6,1,1,-0.4104306811378109,-0.6536091309822676,0
2018-06-25,8.61111068725586,58086.0,8.977323804582868,0.5027907126836926,0,0,0,-0.3662131173270087,-0.7283609424134185,0
2018-06-26,8.357142448425293,95760.0,8.883975346883139,0.4160310758037046,1,0,0,-0.5268328984578456,-1.2663306399409946,-1
2018-06-27,8.214284896850586,262710.0,8.813680512564522,0.3972348048830872,2,0,0,-0.5993956157139362,-1.5089201861109534,-1
2018-06-28,8.380951881408691,170730.0,8.763038044884091,0.3802264996168138,3,0,0,-0.3820861634753996,-1.0048909370084933,-1
2018-06-29,8.507935523986816,96768.0,8.735449200584775,0.376522937979696,4,0,0,-0.22751367659795818,-0.6042491801926471,0
2018-06-30,8.558200200398764,77532.0,8.735449200584775,0.376522937979696,5,1,1,-0.17724900018601097,-0.47075219676408964,0
2018-07-01,8.608464876810709,58296.0,8.735449200584775,0.376522937979696,6,1,1,-0.12698432377406554,-0.33725521333553704,0
2018-07-02,8.658729553222656,39060.0,8.696522531055269,0.33621116906511817,0,0,0,-0.037792977832612706,-0.11240845429883049,0
2018-07-03,8.96031665802002,89838.0,8.669689541771298,0.28555406946932016,1,0,0,0.2906271162487215,1.0177656259244674,1
2018-07-04,9.023809432983398,71064.0,8.656840006510416,0.26109671211427354,2,0,0,0.36696942647298236,1.405492330797225,1
2018-07-05,9.388888359069824,46116.0,8.667422022138323,0.28609880432680135,3,0,0,0.7214663369315009,2.521738385552263,2
2018-07-06,9.5,79884.0,8.700301896958123,0.3381819934609235,4,0,0,0.7996981030418766,2.364697466171512,2
2018-07-07,9.476190328598022,68292.0,8.700301896958123,0.3381819934609235,5,1,1,0.7758884316398991,2.2942925603445885,2
2018-07-08,9.452380657196045,56700.0,8.700301896958123,0.3381819934609235,6,1,1,0.7520787602379215,2.2238876545176653,2
2018-07-09,9.428570985794067,45108.0,8.700301896958123,0.3381819934609235,0,0,1,0.728269088835944,2.1534827486907417,2
2018-07-10,9.40476131439209,33516.0,8.742629914056687,0.3682367016377549,1,0,0,0.6621314003354026,1.7981135432468665,1
2018-07-11,9.182538986206055,27972.0,8.777777308509464,0.3735390352896543,2,0,0,0.404761677696591,1.0835860230316374,1
2018-07-12,9.70634937286377,70308.0,8.840135619753884,0.41388946423176076,3,0,0,0.8662137531098857,2.0928625344878125,2
2018-07-13,9.619047164916992,131418.0,8.891911869957333,0.4405333343095091,4,0,0,0.727135294959659,1.6505795097194385,1
2018-07-14,9.645502090454102,100338.0,8.891911869957333,0.4405333343095091,5,1,1,0.7535902204967684,1.71063155000051,1
2018-07-15,9.671957015991211,69258.0,8.891911869957333,0.4405333343095091,6,1,1,0.7800451460338778,1.7706835902815814,1
2018-07-16,9.69841194152832,38178.0,8.949357078188942,0.463824119873709,0,0,0,0.7490548633393779,1.6149545296250056,1
2018-07-17,10.00793552398682,143514.0,9.015872546604701,0.5106820698904043,1,0,0,0.992062977382119,1.9426234752965228,1
2018-07-18,9.873015403747559,129402.0,9.06953847975958,0.5393200424389551,2,0,0,0.8034769239879793,1.4897961521222784,1
2018-07-19,9.595237731933594,28980.0,9.112622351873489,0.5436457118145723,3,0,0,0.4826153800601052,0.8877387783474626,0
2018-07-20,9.833333015441895,93114.0,9.144368398757209,0.5659660899506274,4,0,0,0.6889646166846859,1.217324905004094,1
2018-07-21,9.817460060119629,91476.0,9.144368398757209,0.5659660899506274,5,1,1,0.6730916613624203,1.1892791340575513,1
2018-07-22,9.801587104797363,89838.0,9.144368398757209,0.5659660899506274,6,1,1,0.6572187060401546,1.1612333631110086,1
2018-07-23,9.785714149475098,88200.0,9.19501086643764,0.5738297446262746,0,0,0,0.5907032830374579,1.0294051303007528,1
2018-07-24,10.05555534362793,56196.0,9.255479494730631,0.5950562559919453,1,0,0,0.8000758488972988,1.344538169023348,1
2018-07-25,10.05555534362793,38808.0,9.324262573605491,0.6003080796189386,2,0,0,0.7312927700224385,1.2181957812172808,1
2018-07-26,9.70634937286377,69930.0,9.388510522388277,0.5626446932734551,3,0,0,0.31783885047549276,0.5649015342636806,0
2018-07-27,10.10317420959473,53802.0,9.47845763251895,0.514461818237249,4,0,0,0.6247165770757803,1.2143108680374144,1
2018-07-28,10.13492012023926,60270.0,9.47845763251895,0.514461818237249,5,1,1,0.6564624877203098,1.2760178976344865,1
2018-07-29,10.16666603088379,66738.0,9.47845763251895,0.514461818237249,6,1,1,0.688208398364841,1.337724927231562,1
2018-07-30,10.19841194152832,73206.0,9.565003349667503,0.47169594006777926,0,0,0,0.6334085918608174,1.3428324012494177,1
2018-07-31,9.873015403747559,51030.0,9.630007153465634,0.408575871180921,1,0,0,0.24300825028192463,0.5947689705208227,0
2018-08-01,9.968253135681152,81018.0,9.69236541929699,0.34842900268983457,2,0,0,0.27588771638416176,0.7918046840370295,0
2018-08-02,10.15079307556152,35028.0,9.749054772513253,0.31896932355008273,3,0,0,0.4017383030482673,1.2594888391679104,1
2018-08-03,10.21428489685059,39690.0,9.805744080316453,0.28790620203441897,4,0,0,0.40854081653413665,1.419006654414815,1
2018-08-04,10.148147583007816,41286.0,9.805744080316453,0.28790620203441897,5,1,1,0.3424035026913632,1.189288387231162,1
2018-08-05,10.082010269165043,42882.0,9.805744080316453,0.28790620203441897,6,1,1,0.2762661888485898,0.959570120047509,0
2018-08-06,10.01587295532227,44478.0,9.835600489661807,0.27472400390335694,0,0,0,0.18027246566046173,0.6561948104246413,0
2018-08-07,9.833333015441895,311598.0,9.851473490397135,0.2637756645326363,1,0,0,-0.018140474955240293,-0.06877235998014448,0
2018-08-08,10.15079307556152,446166.0,9.886998812357584,0.25050842813727425,2,0,0,0.26379426320393584,1.0530354813426923,1
2018-08-09,9.84920597076416,120456.0,9.918744859241304,0.19223554070758447,3,0,0,-0.06953888847714396,-0.3617379399313145,0
2018-08-10,9.484126091003418,93114.0,9.908162798200335,0.2098237490085984,4,0,0,-0.4240367071969171,-2.02091855283522,-2
2018-08-11,9.486771583557129,89670.0,9.908162798200335,0.2098237490085984,5,1,1,-0.42139121464320617,-2.0083103873334087,-2
2018-08-12,9.48941707611084,86226.0,9.908162798200335,0.2098237490085984,6,1,1,-0.41874572208949523,-1.9957022218315972,-1
2018-08-13,9.49206256866455,82782.0,9.902115912664504,0.2201481096049918,0,0,0,-0.4100533439999534,-1.8626248698465118,-1
2018-08-14,9.563491821289062,82530.0,9.895691145034064,0.22821129904487933,1,0,0,-0.3321993237450016,-1.4556655395036875,-1
2018-08-15,9.468253135681152,126882.0,9.869991983686175,0.24472872805358248,2,0,0,-0.4017388480050226,-1.6415679973503694,-1
2018-08-16,9.444443702697754,113274.0,9.849583807445708,0.26174212865635127,3,0,0,-0.4051401047479537,-1.5478597458794023,-1
2018-08-17,9.5,66654.0,9.845048677353631,0.2671388997382259,4,0,0,-0.3450486773536312,-1.291645199152016,-1
2018-08-18,9.560846328735352,63588.0,9.845048677353631,0.2671388997382259,5,1,1,-0.28420234861827964,-1.063874819042732,-1
2018-08-19,9.621692657470703,60522.0,9.845048677353631,0.2671388997382259,6,1,1,-0.22335601988292808,-0.8361044389334483,0
2018-08-20,9.682538986206055,57456.0,9.837868009294782,0.26948591578973696,0,0,0,-0.15532902308872742,-0.5763901339093394,0
2018-08-21,9.666666030883789,66402.0,9.832199051266624,0.2718794208570039,1,0,0,-0.1655330203828349,-0.6088471862307581,0
2018-08-22,9.7380952835083,73332.0,9.817081905546642,0.2676319100453689,2,0,0,-0.07898662203834128,-0.29513155596786456,0
2018-08-23,9.690476417541504,166572.0,9.799697194780622,0.26318713521718823,3,0,0,-0.10922077723911805,-0.4149928420664881,0
2018-08-24,9.920634269714355,84420.0,9.809901237487793,0.2635407701736614,4,0,0,0.1107330322265625,0.4201741998158177,0
